DSO,DSO511,C04-636,HILDA LACHLI,612 1-2 EAST HILLSIDE DRIVE,Batch 1\DSO511\612 1-2 EAST HILLSIDE DRIVE.pdf,OPEN FILE
DSO,DSO511,C07-294|C07-788|C09-575,,"421, 509 & 581 EAST HILLSIDE DRIVE","Batch 1\DSO511\421, 509 & 581 EAST HILLSIDE DRIVE.pdf",OPEN FILE
DSO,DSO511,DP-35-00,DEER PARK LLC,1115 E HILLSIDE DRIVE,Batch 1\DSO511\1115 E HILLSIDE DRIVE.pdf,OPEN FILE
DSO,DSO511,C98-522,PRAIRIE DOG: GRIMES WAREHOUSE PARKING LOT,300 W HILLSIDE DRIVE,Batch 1\DSO511\300 W HILLSIDE DRIVE.pdf,OPEN FILE
DSO,DSO511,PUD-60-96,"RENAISSANCE RENTALS, INC",1421 W 6TH STREET,Batch 1\DSO511\1421 W 6TH STREET.pdf,OPEN FILE
DSO,DSO511,,HOPEWELL DUPLEXES,121 HOPEWELL STREET,Batch 1\DSO511\121 HOPEWELL STREET.pdf,OPEN FILE
DSO,DSO511,C13-086,MARCO PLASTICS,1616 SOUTH HUNTINGTON DRIVE,Batch 1\DSO511\1616 SOUTH HUNTINGTON DRIVE.pdf,OPEN FILE
DSO,DSO511,C99-545,PERRY 11,3600 S EDWARD COURT,Batch 1\DSO511\3600 S EDWARD COURT.pdf,OPEN FILE
DSO,DSO511,C99-757,STARBUCKS,110 S INDIANA STREET,Batch 1\DSO511\110 S INDIANA STREET.pdf,OPEN FILE
DSO,DSO511,C05-711,,116 SOUTH INDIANA AVENUE,Batch 1\DSO511\116 SOUTH INDIANA AVENUE.pdf,OPEN FILE
DSO,DSO511,C98-440,PENN STATION,212 N INDIANA AVENUE,Batch 1\DSO511\212 N INDIANA AVENUE.pdf,OPEN FILE
DSO,DSO511,,PUBLIC INVESTMENT CORP INDUSTRIAL PARK,ROLL AVENUE,Batch 1\DSO511\ROLL AVENUE.pdf,OPEN FILE
DSO,DSO511,C96-139,ALIANO ELECTRIC,2025 WEST INDUSTRIAL PARK DRIVE,Batch 1\DSO511\2025 WEST INDUSTRIAL PARK DRIVE.pdf,OPEN FILE
DSO,DSO511,,MINIWAREHOUSE STORAGE,2185 INDUSTRIAL DRIVE,Batch 1\DSO511\2185 INDUSTRIAL DRIVE.pdf,OPEN FILE
DSO,DSO511,V-7-94,MR. AL VLASMAN,2735 BUTTONWOOD LANE,Batch 1\DSO511\2735 BUTTONWOOD LANE.pdf,OPEN FILE
DSO,DSO511,C14-550,MATRESS FIRM,3257 WEST JACOB DRIVE,Batch 1\DSO511\3257 WEST JACOB DRIVE.pdf,OPEN FILE
DSO,DSO511,C15-110,WILLIAM PARKS WENDY'S OF BLOOMINGTON,3285 W JACOB DRIVE,Batch 1\DSO511\3285 W JACOB DRIVE.pdf,OPEN FILE
DSO,DSO511,PUD-91-96,WHITEHALL CROSSING SOUTHSIDE PARKING LOT,N GATES DRIVE,Batch 1\DSO511\N GATES DRIVE.pdf,OPEN FILE
DSO,DSO511,C98-662|C99-450|C99-581,WHITE CASTLE,3233 W JACOB DRIVE,Batch 1\DSO511\3233 W JACOB DRIVE.pdf,OPEN FILE
DSO,DSO511,,STARBUCKS,284 N JACOB DRIVE,Batch 1\DSO511\284 N JACOB DRIVE.pdf,OPEN FILE
DSO,DSO511,C02-056,OLIVE GARDEN RESTAURANT,320 N JACOB DRIVE LOT 5 WHITEHALL CROSSING,Batch 1\DSO511\320 N JACOB DRIVE LOT 5 WHITEHALL CROSSING.pdf,OPEN FILE
DSO,DSO511,C98-658,DOG-N-SUDS RESTAURANT,330 JACOB DRIVE,Batch 1\DSO511\330 JACOB DRIVE.pdf,OPEN FILE
DSO,DSO511,C07-228,DOPPCO BLOOMINGTON,330 NORTH JACOB DRIVE,Batch 1\DSO511\330 NORTH JACOB DRIVE.pdf,OPEN FILE
DSO,DSO511,C98-564,DOG-N-SUDS,340 JACOB DRIVE,Batch 1\DSO511\340 JACOB DRIVE.pdf,OPEN FILE
DSO,DSO511,C98-416,O'CHARLEY'S RESTAURANT,360 N JACOB DRIVES,Batch 1\DSO511\360 N JACOB DRIVES.pdf,OPEN FILE
DSO,DSO511,C98-416,O'CHARLEY'S,360 JACOB DRIVE RICHLAND 36,Batch 1\DSO511\360 JACOB DRIVE RICHLAND 36.pdf,OPEN FILE
DSO,DSO511,C03-436,BANK ONE,370 N JACOB DRIVE,Batch 1\DSO511\370 N JACOB DRIVE.pdf,OPEN FILE
DSO,DSO511,C01-111,CRACKER BARREL,380 JACOB DRIVE,Batch 1\DSO511\380 JACOB DRIVE.pdf,OPEN FILE
DSO,DSO511,C98-639,PEP BOYS,433 JACOB DRIVE,Batch 1\DSO511\433 JACOB DRIVE.pdf,OPEN FILE
DSO,DSO511,C99-469,MC SPORTSC,481 N JACOB DRIVE,Batch 1\DSO511\481 N JACOB DRIVE.pdf,OPEN FILE
DSO,DSO511,C01-466,WENDY'S RESTAURANT,3285 WEST JACOB DRIVE,Batch 1\DSO511\3285 WEST JACOB DRIVE.pdf,OPEN FILE
DSO,DSO511,C04-067,KEY BANK ATM,3257 WEST JACOB DRIVE,Batch 1\DSO511\3257 WEST JACOB DRIVE_01.pdf,OPEN FILE
DSO,DSO511,C04-099,,305 N JEFFERSON STREET,Batch 1\DSO511\305 N JEFFERSON STREET.pdf,OPEN FILE
DSO,DSO511,C04-573,GRANT PROPERTIES,205 SOUTH JEFFERSON STREET,Batch 1\DSO511\205 SOUTH JEFFERSON STREET.pdf,OPEN FILE
DSO,DSO511,C04-115,VALHALLA CREMATORIUM,310 N JOHNSON AVENUE,Batch 1\DSO511\310 N JOHNSON AVENUE.pdf,OPEN FILE
DSO,DSO511,C97-559,EVANS SCHOLARS HOUSE,1075 N JORDAN AVENUE,Batch 1\DSO511\1075 N JORDAN AVENUE.pdf,OPEN FILE
DSO,DSO511,C98-305,DELTA CHI HOUSE,1100 N JORDAN AVENUE,Batch 1\DSO511\1100 N JORDAN AVENUE.pdf,OPEN FILE
DSO,DSO511,C06-541,BETA THETA PI FRATERNITY,1100 N JORDON AVENUE,Batch 1\DSO511\1100 N JORDON AVENUE.pdf,OPEN FILE
DSO,DSO511,C12-542,"INDIANA GAMMA HOUSING, LLC",1115 NORTH JORDAN AVENUE,Batch 1\DSO511\1115 NORTH JORDAN AVENUE.pdf,OPEN FILE
DSO,DSO511,C13-353,PHI KAPPA PSI,1200 NORTH JORDAN AVENUE,Batch 1\DSO511\1200 NORTH JORDAN AVENUE.pdf,OPEN FILE
DSO,DSO511,C16-398,ALPHA GAMMA DELTA,1314 N JORDAN AVENUE,Batch 1\DSO511\1314 N JORDAN AVENUE.pdf,OPEN FILE
DSO,DSO511,C05-247,CHI PHI FRATERNITY HOUSE,1400 N JORDON AVENUE,Batch 1\DSO511\1400 N JORDON AVENUE.pdf,OPEN FILE
DSO,DSO511,C98-474,SIGMA ALPHA MU HOUSE,1640 N JORDAN AVENUE,Batch 1\DSO511\1640 N JORDAN AVENUE.pdf,OPEN FILE
DSO,DSO511,C12-213,BUGS/BUSS,2741 SOUTH KEGG ROAD,Batch 1\DSO511\2741 SOUTH KEGG ROAD.pdf,OPEN FILE
DSO,DSO511,C00-289,,3112 E KENSINGTON PARK DRIVE,Batch 1\DSO511\3112 E KENSINGTON PARK DRIVE.pdf,OPEN FILE
DSO,DSO511,,MARSH STORE,123 S KINGSTON DRIVE,Batch 1\DSO511\123 S KINGSTON DRIVE.pdf,OPEN FILE
DSO,DSO511,C07-373,KINGSTON PUD,123 SOUTH KINGSTON DRIVE,Batch 1\DSO511\123 SOUTH KINGSTON DRIVE.pdf,OPEN FILE
DSO,DSO511,C02-775,KINSER PARK,1633 NORTH KINSER PILE,Batch 1\DSO511\1633 NORTH KINSER PILE.pdf,OPEN FILE
DSO,DSO511,C03-315,NORTH KINSER APARTMENTS,1430 NORTH KINSER PIKE,Batch 1\DSO511\1430 NORTH KINSER PIKE.pdf,OPEN FILE
DSO,DSO511,C07-231,COMFORT INN,1710 NORTH KINSER PIKE,Batch 1\DSO511\1710 NORTH KINSER PIKE.pdf,OPEN FILE
DSO,DSO511,PUD-49-93,"NORTHWOOD DEVELOPMENT, INC",7333 WAYPORT ROAD,Batch 1\DSO511\7333 WAYPORT ROAD.pdf,OPEN FILE
DSO,DSO512,C01-042,ALLEN BUILDING,104 E KIRKWOOD AVENUE,Batch 1\DSO512\104 E KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C07-247,ODD FELLOWS BUILDING,108 EAST KIRKWOOD AVENUE,Batch 1\DSO512\108 EAST KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C98-075,INDIANA THEATER,112 E KIRKWOOD AVENUE,Batch 1\DSO512\112 E KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C98-628,INDIANA THEATER,112 E KIRKWOOD AVENUE,Batch 1\DSO512\112 E KIRKWOOD AVENUE_01.pdf,OPEN FILE
DSO,DSO512,C14-658,CVS,121 EAST KIRKWOOD AVENUE,Batch 1\DSO512\121 EAST KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C99-311,MONROE COUNTY BANK,210 E KIRKWOOD,Batch 1\DSO512\210 E KIRKWOOD.pdf,OPEN FILE
DSO,DSO512,C17-430,WEDDLE BROTHERS CONSTRUCTION,2182 W INDUSTRIAL PARK DRIVE,Batch 1\DSO512\2182 W INDUSTRIAL PARK DRIVE.pdf,OPEN FILE
DSO,DSO512,C06-692,HABITAT FOR HUMANITY,213 KIRKWOOD AVENUE E,Batch 1\DSO512\213 KIRKWOOD AVENUE E.pdf,OPEN FILE
DSO,DSO512,V-69-96,MONROE COUNTY BANK,302 E KIRKWOOD AVENUE,Batch 1\DSO512\302 E KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C09-608,MONROE COUNTY PUBLIC LIBRARY,303 E KIRKWOOD AVENUE,Batch 1\DSO512\303 E KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C15-266,ONB AND EXECUTIVE OFFICES,306 E KIRKWOOD AVENUE,Batch 1\DSO512\306 E KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C98-623,,417 E KIRKWOOD AVENUE,Batch 1\DSO512\417 E KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C04-041,CHIPOTLE,420 EAST KIRKWOOD AVENUE,Batch 1\DSO512\420 EAST KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C09-582,THE RUBICON,422 E KIRKWOOD AVENUE,Batch 1\DSO512\422 E KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C07-336,THE FLATS ON KIRKWOOD,425 EAST KIRKWOOD AVENUE,Batch 1\DSO512\425 EAST KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,,,530 E KIRKWOOD AVENUE,Batch 1\DSO512\530 E KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C13-000,HYATT PLACE,217 WEST KIRKWOOD AVENUE,Batch 1\DSO512\217 WEST KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C10-363,SMITH HOLDEN BUILDING,222 W KIRKWOOD AVENUE,Batch 1\DSO512\222 W KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C98-151,FRAME MAKERS,314 W KIRKWOOD AVENUE,Batch 1\DSO512\314 W KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C03-301,THE KIRKWOOD,315 W KIRKWOOD AVENUE,Batch 1\DSO512\315 W KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C08-167,"DO SALON, LEE PARKER",413 W KIRKWOOD AVENUE,Batch 1\DSO512\413 W KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C13-228,PARKER REAL ESTATE,514 W KIRKWOOD AVENUE,Batch 1\DSO512\514 W KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C06-345,VON LEE RENOVATION & ADDITION,517 EAST KIRKWOOD AVENUE,Batch 1\DSO512\517 EAST KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C06-673,,521 W KIRKWOOD AVENUE,Batch 1\DSO512\521 W KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C09-409,THE MANOR,608 W KIRKWOOD AVENUE,Batch 1\DSO512\608 W KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,UV-84-95,CHARLES GRAHAM,615 W FIFTH STREET,Batch 1\DSO512\615 W FIFTH STREET.pdf,OPEN FILE
DSO,DSO512,C03-039,B & L RENTALS,718 W KIRKWOOD AVENUE,Batch 1\DSO512\718 W KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,C03-746,ELITE HAIR DESIGN,1000 WEST KIRKWOOD AVENUEE,Batch 1\DSO512\1000 WEST KIRKWOOD AVENUEE.pdf,OPEN FILE
DSO,DSO512,,,1000 WEST KIRKWOOD AVENUE,Batch 1\DSO512\1000 WEST KIRKWOOD AVENUE.pdf,OPEN FILE
DSO,DSO512,,KNIGHTRIDGE APARTMENTS,612 KNIGHTRIDGE ROAD,Batch 1\DSO512\612 KNIGHTRIDGE ROAD.pdf,OPEN FILE
DSO,DSO512,PUD-83-96,EUDALY INCORPORATED,400 LANDMARK AVENUE LOTS 2 & 3,Batch 1\DSO512\400 LANDMARK AVENUE LOTS 2 & 3.pdf,OPEN FILE
DSO,DSO512,C98-595|PUD-56-98,LANDMARK OFFICE PARK,449 S LANDMARK AVENUE,Batch 1\DSO512\449 S LANDMARK AVENUE.pdf,OPEN FILE
DSO,DSO512,,LANDMARK OFFICE PARK,450 S LANDMARK AVENUE,Batch 1\DSO512\450 S LANDMARK AVENUE.pdf,OPEN FILE
DSO,DSO512,C97-541,EUDALY INCORPORATED,351 LANDMARK AVENUE,Batch 1\DSO512\351 LANDMARK AVENUE.pdf,OPEN FILE
DSO,DSO512,C99-210,LANDMARK BUSINESS CENTER,471-489 S LANDMARK AVENUEC,Batch 1\DSO512\471-489 S LANDMARK AVENUEC.pdf,OPEN FILE
DSO,DSO512,C99-497,IMA,500 LANDMARK DRIVE,Batch 1\DSO512\500 LANDMARK DRIVE.pdf,OPEN FILE
DSO,DSO512,C99-830,SOUTHERN INDIANA RADIOLOGICAL,500 N LANDMARK AVENUE,Batch 1\DSO512\500 N LANDMARK AVENUE.pdf,OPEN FILE
DSO,DSO512,C01-382,DAVINCI'S,525 LANDMARK AVENUE,Batch 1\DSO512\525 LANDMARK AVENUE.pdf,OPEN FILE
DSO,DSO512,C02-062,WILLIAM BROTHERS PHARMACY,574 S LANDMARK AVENUE,Batch 1\DSO512\574 S LANDMARK AVENUE.pdf,OPEN FILE
DSO,DSO512,C01-001,ALL PHASE ELECTRIC,700 S LANDMARK AVENUE,Batch 1\DSO512\700 S LANDMARK AVENUE.pdf,OPEN FILE
DSO,DSO512,C10-140,"WEST POINTE III, PHASE III, LOT 79",920 S LARKSPUR,Batch 1\DSO512\920 S LARKSPUR.pdf,OPEN FILE
DSO,DSO512,C07-639,BIG RED LIQUORS,2501 SOUTH LEONARD SPRINGS ROAD,Batch 1\DSO512\2501 SOUTH LEONARD SPRINGS ROAD.pdf,OPEN FILE
DSO,DSO512,UV-20-96,JOHNSON OIL COMPANY,2510 & 2520 LEONARD SPRINGS ROAD,Batch 1\DSO512\2510 & 2520 LEONARD SPRINGS ROAD.pdf,OPEN FILE
DSO,DSO512,C98-647,,2910 S LEONARD SPRINGS ROAD,Batch 1\DSO512\2910 S LEONARD SPRINGS ROAD.pdf,OPEN FILE
DSO,DSO512,C06-332,BUCCETTO'S,350 SOUTH LIBERTY DRIVE,Batch 1\DSO512\350 SOUTH LIBERTY DRIVE.pdf,OPEN FILE
DSO,DSO512,C04-686,KROGER,500 SOUTH LIBERTY DRIVE,Batch 1\DSO512\500 SOUTH LIBERTY DRIVE.pdf,OPEN FILE
DSO,DSO512,C07-745,FINELIGHT PARKING LOT,1751 SOUTH LIBERTY DRIVE,Batch 1\DSO512\1751 SOUTH LIBERTY DRIVE.pdf,OPEN FILE
DSO,DSO512,C00-036,PHYSICAL THERAPY,1985 LIBERTY DRIVE,Batch 1\DSO512\1985 LIBERTY DRIVE.pdf,OPEN FILE
DSO,DSO512,,WININGER STOLBERG GROUP,2001 S LIBERTY DRIVE,Batch 1\DSO512\2001 S LIBERTY DRIVE.pdf,OPEN FILE
DSO,DSO512,C03-045,GARY BROTHERS CAFETERIA,2100 S LIBERTY DRIVE,Batch 1\DSO512\2100 S LIBERTY DRIVE.pdf,OPEN FILE
DSO,DSO512,C01-587,BLOOMFIELD STATE BANK,2111 S LIBERTY DRIVE,Batch 1\DSO512\2111 S LIBERTY DRIVE.pdf,OPEN FILE
DSO,DSO512,C19-088,"CPM CONSTRUCTION, INC/ BELLE TIRE",2120 S LIBERTY DRIVE,Batch 1\DSO512\2120 S LIBERTY DRIVE.pdf,OPEN FILE
DSO,DSO513,C19-102,BUILDING ASSOCIATES INC,111 S LINCOLN STREET,Batch 1\DSO513\111 S LINCOLN STREET.pdf,OPEN FILE
DSO,DSO513,C02-148,PAVILION HEIGHTS APARTMENTS,309 N LINCOLN STREET,Batch 1\DSO513\309 N LINCOLN STREET.pdf,OPEN FILE
DSO,DSO513,C16-521,BOYS & GIRLS CLUB,311 S LINCOLN STREET,Batch 1\DSO513\311 S LINCOLN STREET.pdf,OPEN FILE
DSO,DSO513,C13-612,LUKENS APARTMENTS,313 N LINCOLN STREET,Batch 1\DSO513\313 N LINCOLN STREET.pdf,OPEN FILE
DSO,DSO513,C08-457,NORTHERN MANORS,1304 N LINCOLN STREET,Batch 1\DSO513\1304 N LINCOLN STREET.pdf,OPEN FILE
DSO,DSO513,SP-108-96|C97-106,,1313 N LINCOLN,Batch 1\DSO513\1313 N LINCOLN.pdf,OPEN FILE
DSO,DSO513,C08-337,PETER HARALOVICH,333 S LINCOLN STREET,Batch 1\DSO513\333 S LINCOLN STREET.pdf,OPEN FILE
DSO,DSO513,C09-591,,507 S LINCOLN STREET,Batch 1\DSO513\507 S LINCOLN STREET.pdf,OPEN FILE
DSO,DSO513,C01-054,,536 S LINCOLN STREET,Batch 1\DSO513\536 S LINCOLN STREET.pdf,OPEN FILE
DSO,DSO513,C09-637,ATLANTIS PROPERTIES VIII LLC,538 S LINCOLN STREET,Batch 1\DSO513\538 S LINCOLN STREET.pdf,OPEN FILE
DSO,DSO513,C03-143,FREE METHODIST CHURCH,1121 S LINCOLN STREET,Batch 1\DSO513\1121 S LINCOLN STREET.pdf,OPEN FILE
DSO,DSO513,,SHARDA DUPLEX,1207 S LINCOLN STREET,Batch 1\DSO513\1207 S LINCOLN STREET.pdf,OPEN FILE
DSO,DSO513,C06-637,,116 S MADISON STREET,Batch 1\DSO513\116 S MADISON STREET.pdf,OPEN FILE
DSO,DSO513,C05-056,,801 E MATLOCK ROAD,Batch 1\DSO513\801 E MATLOCK ROAD.pdf,OPEN FILE
DSO,DSO513,C10-598,,1032 E MAXWELL LANE,Batch 1\DSO513\1032 E MAXWELL LANE.pdf,OPEN FILE
DSO,DSO513,C07-836,DR HARRY COHEN MEDICAL CLINIC,2901 S MCINTYRE DRIVE,Batch 1\DSO513\2901 S MCINTYRE DRIVE.pdf,OPEN FILE
DSO,DSO513,SP-76-94,HOOSIER COURTS AT HENDERSON,319 MELROSE AVENUE,Batch 1\DSO513\319 MELROSE AVENUE.pdf,OPEN FILE
DSO,DSO513,C09-432,MCCSC TRANSPORTATION FACILITY,560 E MILLER DRIVE,Batch 1\DSO513\560 E MILLER DRIVE.pdf,OPEN FILE
DSO,DSO513,C06-304,CHURCH OF JESUS CHRIST,1100 E MILLER DRIVE,Batch 1\DSO513\1100 E MILLER DRIVE.pdf,OPEN FILE
DSO,DSO513,,KID'S CORNER CLOTHING STORE,1240 E MILLER DRIVE,Batch 1\DSO513\1240 E MILLER DRIVE.pdf,OPEN FILE
DSO,DSO513,C04-147,,305 S MITCHELL STREET,Batch 1\DSO513\305 S MITCHELL STREET.pdf,OPEN FILE
DSO,DSO513,C16-460,BOYS AND GIRLS CLUB,803 N MONROE STREET,Batch 1\DSO513\803 N MONROE STREET.pdf,OPEN FILE
DSO,DSO513,C99-659,B & L SHEET METAL ROOFING INC,1301 N MONROE STREET,Batch 1\DSO513\1301 N MONROE STREET.pdf,OPEN FILE
DSO,DSO513,C16-169,"GIVINGBACK2, LLC",1905 N MONROE STREET,Batch 1\DSO513\1905 N MONROE STREET.pdf,OPEN FILE
DSO,DSO513,C08-269,RENWICK PHASE III,2410 E MOORES PIKE,Batch 1\DSO513\2410 E MOORES PIKE.pdf,OPEN FILE
DSO,DSO513,C14-171,,3201 E MOORES PIKE,Batch 1\DSO513\3201 E MOORES PIKE.pdf,OPEN FILE
DSO,DSO513,C10-595,BLOOMINGTON SENIOR VILLAGE,3203 E MOORES PIKE,Batch 1\DSO513\3203 E MOORES PIKE.pdf,OPEN FILE
DSO,DSO513,C04-475,SHADOW CREEK,3210 E MOORES PIKE,Batch 1\DSO513\3210 E MOORES PIKE.pdf,OPEN FILE
DSO,DSO513,PUD-21-96,UNIVERSITY COMMONS,3333 MOORES PIKE,Batch 1\DSO513\3333 MOORES PIKE.pdf,OPEN FILE
DSO,DSO513,PUD-105-96,REDBUD RETIREMENT RESIDENCE,3333 E MOORES PIKE,Batch 1\DSO513\3333 E MOORES PIKE.pdf,OPEN FILE
DSO,DSO513,C99-475,ST JAMES WOODS LOT 1,3802 E REGENTS CIRCLE,Batch 1\DSO513\3802 E REGENTS CIRCLE.pdf,OPEN FILE
DSO,DSO513,C08-644,BLOOMINGTON FRIENDS MEETING,3820 MOORES PIKE,Batch 1\DSO513\3820 MOORES PIKE.pdf,OPEN FILE
DSO,DSO513,C97-081,SHADOWPOINTE CONDOMINIUMS,4300 S MORNINGSIDE ROAD,Batch 1\DSO513\4300 S MORNINGSIDE ROAD.pdf,OPEN FILE
DSO,DSO513,C11-426,,301 N MORTON STREET,Batch 1\DSO513\301 N MORTON STREET.pdf,OPEN FILE
DSO,DSO513,V-7-97,MADISON PARK CONDOS,322 S MORTON STREET,Batch 1\DSO513\322 S MORTON STREET.pdf,OPEN FILE
DSO,DSO513,C15-438,MONROE COUNTY GARAGE,312 N MORTON STREET,Batch 1\DSO513\312 N MORTON STREET.pdf,OPEN FILE
DSO,DSO513,C05-618,SMALLWOOD ANNEX,400 N MORTON STREET,Batch 1\DSO513\400 N MORTON STREET.pdf,OPEN FILE
DSO,DSO513,C06-024,SMALLWOOD PIKE BUILDING,414 N MORTON STREET,Batch 1\DSO513\414 N MORTON STREET.pdf,OPEN FILE
DSO,DSO513,C97-168,UNCLE ELIZABETH'S TAVERN,502 N MORTON STREET,Batch 1\DSO513\502 N MORTON STREET.pdf,OPEN FILE
DSO,DSO513,C99-552,HIRONS,531 N MORTON,Batch 1\DSO513\531 N MORTON.pdf,OPEN FILE
DSO,DSO513,C15-569,MOONBURN ON MORTON,526 N MORTON STREET,Batch 1\DSO513\526 N MORTON STREET.pdf,OPEN FILE
DSO,DSO513,C10-204,MORTON MANSION,532 N MORTON STREET,Batch 1\DSO513\532 N MORTON STREET.pdf,OPEN FILE
DSO,DSO513,C17-631,,555 N MORTON STREET,Batch 1\DSO513\555 N MORTON STREET.pdf,OPEN FILE
DSO,DSO513,C07-422,VILLAGE AT 10TH & COLLEGE,601 N MORTON STREET,Batch 1\DSO513\601 N MORTON STREET.pdf,OPEN FILE
DSO,DSO514,C16-691,TECH PARK HOUSING,619 N MORTON STREET,Batch 1\DSO514\619 N MORTON STREET.pdf,OPEN FILE
DSO,DSO514,C11-696,HORIZONS APARTMENTS,626 N MORTON STREET,Batch 1\DSO514\626 N MORTON STREET.pdf,OPEN FILE
DSO,DSO514,C12-608,MORTON GRAD,640 N MORTON STREET,Batch 1\DSO514\640 N MORTON STREET.pdf,OPEN FILE
DSO,DSO514,C08-123,,644 N MORTON STREET,Batch 1\DSO514\644 N MORTON STREET.pdf,OPEN FILE
DSO,DSO514,,4517 OUTBACK,736-738 S MORTON STREET,Batch 1\DSO514\736-738 S MORTON STREET.pdf,OPEN FILE
DSO,DSO514,C14-018,CARDINAL SPIRITS,922 MORTON STREET,Batch 1\DSO514\922 MORTON STREET.pdf,OPEN FILE
DSO,DSO514,UV-2-04,VERIZON WIRELESS,801 E MATLOCK ROAD STATE ROAD 45-46 BYPASS,Batch 1\DSO514\801 E MATLOCK ROAD STATE ROAD 45-46 BYPASS.pdf,OPEN FILE
DSO,DSO514,C99-808,,3316 MULBERRY LANE LOT 22,Batch 1\DSO514\3316 MULBERRY LANE LOT 22.pdf,OPEN FILE
DSO,DSO514,C17-264,,549 E NORTH DRIVE,Batch 1\DSO514\549 E NORTH DRIVE.pdf,OPEN FILE
DSO,DSO514,C09-046,MCCSC ADMINISTRATION BUILDING,315 E NORTH DRIVE,Batch 1\DSO514\315 E NORTH DRIVE.pdf,OPEN FILE
DSO,DSO514,C03-038,SANSHIN ZEN COMMUNITY,1726 S OLIVE STREET,Batch 1\DSO514\1726 S OLIVE STREET.pdf,OPEN FILE
DSO,DSO514,V-05-08,,911 & 1051 N OOLITIC DRIVE,Batch 1\DSO514\911 & 1051 N OOLITIC DRIVE.pdf,OPEN FILE
DSO,DSO514,C03-421|C04-319|C05-254,,"365, 463, 451 SOUTH PARK RIDGE ROAD","Batch 1\DSO514\365, 463, 451 SOUTH PARK RIDGE ROAD.pdf",OPEN FILE
DSO,DSO514,C00-819,GATEWAY JUNCTIONS LLC,379 PARK RIDGE ROAD,Batch 1\DSO514\379 PARK RIDGE ROAD.pdf,OPEN FILE
DSO,DSO514,C12-400,STORAGE EXPRESS,301 W PATTERSON DRIVE,Batch 1\DSO514\301 W PATTERSON DRIVE.pdf,OPEN FILE
DSO,DSO514,C05-466,MCDOEL GROCERY,405 WEST PATTERSON DRIVE,Batch 1\DSO514\405 WEST PATTERSON DRIVE.pdf,OPEN FILE
DSO,DSO514,C05-107,,515 W PATTERSON DRIVE,Batch 1\DSO514\515 W PATTERSON DRIVE.pdf,OPEN FILE
DSO,DSO514,C01-670,MEMBER'S CHOICE FEDERAL CREDIT UNION,520 WEST PATTERSON DRIVE,Batch 1\DSO514\520 WEST PATTERSON DRIVE.pdf,OPEN FILE
DSO,DSO514,C12-090,PATTERSON POINTE LOT 3,454 S WESTPLEX AVENUE,Batch 1\DSO514\454 S WESTPLEX AVENUE.pdf,OPEN FILE
DSO,DSO514,C13-372,THE DILLON,525 S PATTERSON DRIVE,Batch 1\DSO514\525 S PATTERSON DRIVE.pdf,OPEN FILE
DSO,DSO514,C13-372,THE DILLON,525 S PATTERSON DRIVE,Batch 1\DSO514\525 S PATTERSON DRIVE_01.pdf,OPEN FILE
DSO,DSO514,C08-381,NEW TECH HIGH SCHOOL,444 SOUTH PATTERSON DRIVE,Batch 1\DSO514\444 SOUTH PATTERSON DRIVE.pdf,OPEN FILE
DSO,DSO514,C00-164,,630 S PATTERSON,Batch 1\DSO514\630 S PATTERSON.pdf,OPEN FILE
DSO,DSO514,C16-327,EMERALD STORAGE MINI,630 S PATTERSON DRIVE,Batch 1\DSO514\630 S PATTERSON DRIVE.pdf,OPEN FILE
DSO,DSO514,C03-188,RENAL CARE CENTER,575 S PATTERSON DRIVE,Batch 1\DSO514\575 S PATTERSON DRIVE.pdf,OPEN FILE
DSO,DSO514,C98-280,BACKSTREET MISSIONS,630 S PATTERSON DRIVE,Batch 1\DSO514\630 S PATTERSON DRIVE_01.pdf,OPEN FILE
DSO,DSO514,C05-059,COOK PHARMICA,1300 S PATTERSON DRIVE,Batch 1\DSO514\1300 S PATTERSON DRIVE.pdf,OPEN FILE
